Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet,Nb_interaction,retweet_count,reply_count,like_count,quote_count
Neutral,0.377,1585593753909207041,0.36108437,0.37708625,0.26182935,"face aux abus, steam recommande des hausses de prix dans le monde entier t.co/u2jv0baaij t.co/t78k2gnuqr",2022-10-27 11:26:24+00:00,18,2,4,9,3
Positive,0.569,1585596215852470272,0.17051247,0.26046714,0.56902033,comment la purée mousline compte se relancer… notamment grâce aux restaurants t.co/iwluth0eju t.co/v3ltal9uj4,2022-10-27 11:36:11+00:00,24,3,4,14,3
Neutral,0.606,1585596898890731522,0.29041377,0.60560775,0.10397846,le corps de justine vayrac a été retrouvé t.co/dzhhzznaan,2022-10-27 11:38:54+00:00,265,69,29,155,12
Negative,0.584,1585597647217475584,0.58437115,0.37678537,0.03884342,🔴 info bfmtv mort de justine: le corps de la jeune femme a été retrouvé t.co/nkjhlrjwcq t.co/b97ruaszv3,2022-10-27 11:41:52+00:00,1401,273,194,872,62
Neutral,0.552,1585600870716252162,0.25006345,0.5522599,0.19767667,rachat de twitter par elon musk: le dogecoin bondit t.co/t5qhzdre1e t.co/ukyxrdo8pz,2022-10-27 11:54:41+00:00,30,6,2,21,1
Negative,0.38,1585601551724322818,0.38040656,0.30729964,0.31229365,des envies de lecture sans vous encombrer de tous vos livres  il y a sans doute la liseuse qu'il vous faut dans notre sélection. t.co/zekfulescz t.co/an4dzjktmn,2022-10-27 11:57:23+00:00,12,2,7,3,0
Negative,0.849,1585603215789240320,0.8492588,0.11102184,0.039719425,le rappeur plk condamné à un an de prison pour un coup de poing sur un policier t.co/ra72nrjni1 t.co/fpujxaa8j6,2022-10-27 12:04:00+00:00,57,8,14,33,2
Neutral,0.429,1585603224890998791,0.39935988,0.42874715,0.17189279,🔴 alerte info belgique: l'imam iquioussen autorisé à sortir de prison mais placé sous surveillance électronique t.co/ub4wskqbko t.co/ietywatzef,2022-10-27 12:04:02+00:00,48,2,25,17,4
Positive,0.491,1585603907966967809,0.13350606,0.37525958,0.49123442,salaires: les entreprises revoient encore à la hausse les enveloppes d'augmentation t.co/nfukumsnlj t.co/5k4ej9ims2,2022-10-27 12:06:45+00:00,14,2,3,9,0
Negative,0.65,1585605228627464192,0.6497774,0.24436706,0.10585555,"selon la presse britannique, charles iii souhaite empêcher harry et andrew d'assurer son intérim t.co/thuvzdiliz t.co/bvwfhoumpg",2022-10-27 12:12:00+00:00,59,10,10,39,0
Negative,0.934,1585605575290789889,0.93393195,0.048802055,0.017266063,désorienté dans les jardins de la maison blanche: une nouvelle image de biden inquiète sur sa santé t.co/haghddiqdt t.co/woxawwuztm,2022-10-27 12:13:22+00:00,630,75,188,333,34
Negative,0.476,1585607016285966336,0.47639948,0.3509589,0.17264162,"🔴 alerte info face à l'inflation, la bce relève de nouveau ses taux de 75 points de base t.co/udpihvjtww t.co/xiq3wrkrop",2022-10-27 12:19:06+00:00,48,16,7,21,4
Negative,0.652,1585610540109496320,0.6524414,0.22465418,0.12290448,"taylor swift modifie le clip de ""anti-hero"" après des accusations de grossophobie t.co/iqz1diez5u t.co/z9mrmoxzrz",2022-10-27 12:33:06+00:00,18,1,5,10,2
Neutral,0.746,1585613784860672001,0.0835753,0.7459253,0.17049938,le prince harry va publier ses mémoires le 10 janvier prochain t.co/8go093vzb8 t.co/pglxqojzrq,2022-10-27 12:46:00+00:00,47,6,21,13,7
Neutral,0.849,1585614475620753414,0.07587682,0.84862113,0.07550202,bisphénol a dans les vêtements: 8 marques de sport épinglées t.co/viotsjz5t0 t.co/ejfgg0hb08,2022-10-27 12:48:44+00:00,14,5,1,8,0
Negative,0.694,1585615749799976960,0.69447356,0.24796222,0.05756422,mort de justine: le suspect passé aux aveux est connu de la justice t.co/gvxgoyde2r t.co/zcvemdkb0r,2022-10-27 12:53:48+00:00,41,13,7,20,1
Negative,0.872,1585617150231908353,0.87247753,0.06847911,0.059043314,"vers un réchauffement de 2,6°c: l'onu déplore des engagements ""pitoyablement"" insuffisants pour le climat t.co/mnbjfby147 t.co/w9va3padr6",2022-10-27 12:59:22+00:00,30,5,7,18,0
Negative,0.742,1585617398362783745,0.742436,0.23812166,0.019442191,"meurtre de justine: que sait-on du principal suspect, lucas l t.co/euwzpmjfgt",2022-10-27 13:00:21+00:00,60,3,25,28,4
Neutral,0.704,1585620006049546242,0.17535761,0.7042147,0.12042784,un trafic chargé sur les routes pour le pont de la toussaint t.co/kbyws32jvn t.co/hidu9915bw,2022-10-27 13:10:43+00:00,14,1,3,9,1
Neutral,0.61,1585620046793039872,0.025724469,0.6097891,0.36448646,🔴 suivez en direct les annonces de soutien énergétiques aux entreprises par élisabeth borne t.co/geimwjr5j2,2022-10-27 13:10:53+00:00,34,5,14,14,1
Neutral,0.556,1585621352215707649,0.06540993,0.5557113,0.37887865,"la nasa doit annoncer une ""découverte majeure"" sur mars ce soir t.co/cf4u4hbynp t.co/yilmpxpont",2022-10-27 13:16:04+00:00,2760,326,301,1948,185
Positive,0.659,1585622394600726528,0.054508872,0.28607422,0.65941685,etats-unis: bonnes nouvelles sur le front de la croissance et de l'emploi t.co/a5vbul6m6x t.co/oga6h6ubhd,2022-10-27 13:20:12+00:00,16,2,5,9,0
Positive,0.603,1585623225144414210,0.058156073,0.33887044,0.60297346,"prix de l'énergie: ""l'ensemble de ces mesures représentent 12 milliards d'euros en faveur des entreprises et des collectivités"", annonce élisabeth borne t.co/kaqakhnmby",2022-10-27 13:23:30+00:00,80,9,27,27,17
Neutral,0.493,1585623430476562432,0.37160733,0.49252674,0.13586591,"🔴 alerte info des militants écolos s'en prennent à ""la jeune fille à la perle"" de vermeer t.co/94hnngsbq0 t.co/rpnqzf0337",2022-10-27 13:24:19+00:00,1183,105,516,353,209
Neutral,0.576,1585623638610436096,0.07572817,0.575509,0.348763,stellantis lance la production d'utilitaires hydrogène à hordain (nord) t.co/rhzmn0kpxr t.co/bfkdvjvix2,2022-10-27 13:25:09+00:00,15,6,1,7,1
Neutral,0.615,1585624346646675456,0.071005136,0.6152329,0.31376195,"prix de l'énergie: élisabeth borne annonce ""un amortisseur électricité"" pour les tpe/pme t.co/1vzkynu1i1",2022-10-27 13:27:58+00:00,64,16,14,32,2
Neutral,0.538,1585626148431867904,0.040195692,0.53762203,0.42218232,energie: trois nouveaux dispositifs d'aide pour les entreprises et les collectivités t.co/4objkpkybw t.co/apmurhfshm,2022-10-27 13:35:07+00:00,50,6,10,30,4
Negative,0.556,1585628092445466624,0.5556562,0.34160918,0.10273462,"📈 indexation des salaires sur l'inflation, emmanuel macron dit nonpar @pierrekupferman t.co/0nzso4nvtu",2022-10-27 13:42:51+00:00,21,3,5,11,2
Negative,0.916,1585628536504668161,0.9155733,0.06652138,0.017905362,normandie: grève reconduite à la raffinerie totalenergies de gonfreville t.co/odmuauhxzk t.co/e7zfbuzuty,2022-10-27 13:44:37+00:00,28,8,2,17,1
Negative,0.636,1585629334944960512,0.6361492,0.21391036,0.14994034,"deux-sèvres: entre 4000 et 5000 manifestants attendus ce week-end pour protester contre des ""bassines"" t.co/ouioiube8v t.co/l4evslwuuh",2022-10-27 13:47:47+00:00,16,2,2,11,1
Negative,0.489,1585630736136032256,0.48897058,0.47674263,0.034286942,"48 ans: l'âge moyen des sdf morts en 2021, selon un collectif t.co/hd2e7d3ufr t.co/mtizcpt23e",2022-10-27 13:53:21+00:00,50,12,12,23,3
Neutral,0.663,1585630752221581314,0.020835858,0.6627462,0.31641793,"le rappeur sch annonce la sortie de sa mixtape ""autobahn"" pour le 18 novembre t.co/ujurc3y067 t.co/j4xsmlpmne",2022-10-27 13:53:25+00:00,31,1,5,24,1
Negative,0.657,1585632495449427970,0.65682906,0.24809217,0.09507875,"🔴 alerte info elon musk annonce avoir (enfin) racheté twitter, mais ne veut pas en faire une ""zone de non-droit"" t.co/jo1cnmzg1m t.co/zdz4p1zggo",2022-10-27 14:00:21+00:00,142,37,21,81,3
Neutral,0.556,1585632522482118657,0.22232297,0.5561712,0.2215058,"🇸🇪 en suède, une épave d'un bateau du 17ème siècle a été découverte au large de stockholm ⛵ ce bateau était le jumeau du célèbre vasa t.co/ywgidrm0gx",2022-10-27 14:00:27+00:00,63,9,3,49,2
Neutral,0.529,1585633821646475264,0.057930034,0.5288053,0.4132646,spotify va augmenter le prix de ses abonnements t.co/fsgz4rudkq t.co/vzso1mcdjl,2022-10-27 14:05:37+00:00,185,21,50,49,65
Negative,0.9,1585634223842791431,0.9004461,0.081581235,0.017972708,mali: human rights watch rapporte le massacre de centaines de villageois par l'état islamique t.co/gnxl4jbvex t.co/5cxaacaor9,2022-10-27 14:07:13+00:00,78,25,21,29,3
Neutral,0.766,1585634925499191297,0.08930295,0.7656933,0.14500368,"le film ""sausage party"" décliné en série pour prime video t.co/k1q7ye7qyk t.co/k1vynvziay",2022-10-27 14:10:00+00:00,33,5,1,24,3
Negative,0.929,1585638060481728513,0.9293422,0.060088344,0.010569436,"jugé trop violent, le jeu the callisto protocol est interdit au japon t.co/w4lz2capqc t.co/f5tgu9tdbo",2022-10-27 14:22:28+00:00,33,5,1,26,1
Negative,0.902,1585638811945820162,0.9018793,0.072498016,0.025622785,"vladimir poutine accuse l'occident d'avoir ""commis des fautes"" t.co/vysb8e7zjc",2022-10-27 14:25:27+00:00,522,63,137,299,23
Negative,0.86,1585640509300621312,0.85996646,0.09172535,0.048308246,"pour vladimir poutine, ""l'occident est aveuglé par une impression de supériorité qui dure"" t.co/pb72ton4cx",2022-10-27 14:32:11+00:00,823,108,185,498,32
Negative,0.923,1585640860930097155,0.922514,0.065453775,0.01203243,algues vertes: l'état pas considéré comme responsable de la mort d'un joggeur t.co/ixzpytyfdm t.co/fqd18qia98,2022-10-27 14:33:35+00:00,13,2,2,9,0
Negative,0.51,1585642569383366661,0.510258,0.27971068,0.21003115,"vladimir poutine: ""lorsque quelque chose est devenu profitable pour l'occident, ils cherchent à changer les règles"" t.co/sqpwks9tye",2022-10-27 14:40:23+00:00,164,21,48,90,5
Negative,0.809,1585643767083651073,0.80948335,0.17220278,0.018313812,"disparition, aveux du suspect, enquête: ce que l'on sait de la mort de justine vayrac t.co/4mn24yqqor t.co/vrdc0d1azp",2022-10-27 14:45:08+00:00,24,6,4,14,0
Neutral,0.578,1585643781915021315,0.23649578,0.57848495,0.18501918,les nft sont dans le viseur du parlement européen t.co/vmjsb67alj t.co/ye5ja5sh8a,2022-10-27 14:45:12+00:00,12,2,2,6,2
Neutral,0.396,1585645124423667714,0.36115393,0.3964441,0.2424019,l'etat abaissera en 2023 le volume d'électricité nucléaire qu'edf devra vendre à bas prix t.co/rt8so3j8rt t.co/lu9fswa1lg,2022-10-27 14:50:32+00:00,42,11,8,22,1
Negative,0.85,1585645541727555584,0.8497947,0.13041484,0.01979039,italie: un suprémaciste blanc arrêté pour projet terroriste t.co/qzrnvqwq78 t.co/ftonth3mle,2022-10-27 14:52:11+00:00,25,8,6,11,0
Negative,0.879,1585647223227883521,0.8786766,0.10191097,0.019412437,"piraté, le site du new york post affiche des messages racistes et sexistes sur des politiciens t.co/i3nlettwqr t.co/wy61gjzltw",2022-10-27 14:58:52+00:00,16,8,1,7,0
Negative,0.557,1585648693818130433,0.55741036,0.41415876,0.02843095,justine: ce qu'il s'est passé le soir du meurtre de la jeune femme t.co/ilbej85d7e,2022-10-27 15:04:43+00:00,26,3,5,18,0
Negative,0.874,1585648810918694913,0.87350136,0.07859293,0.047905542,"""il n'a pas vraiment pas le choix"": comment emmanuel macron veut à nouveau convaincre les lr de le rallier t.co/p6dmuxnxic t.co/qoipwcc8am",2022-10-27 15:05:11+00:00,45,4,19,16,6
Negative,0.807,1585649401732616192,0.80716264,0.14367248,0.04916486,le suspect du meurtre de justine a affirmé aux enquêteurs qu'il y aurait eu un viol t.co/ofsp2bvdzs,2022-10-27 15:07:31+00:00,50,4,21,24,1
Negative,0.877,1585649641370308610,0.87722266,0.108143896,0.014633478,"mort de josephine melville, actrice de la série britannique ""eastenders"", dans les coulisses d'un théâtre t.co/0ki0el0rbr t.co/ukoi6vn0el",2022-10-27 15:08:29+00:00,15,4,3,8,0
Negative,0.895,1585654533652365312,0.89457124,0.07671581,0.02871305,"poutine estime que le monde connaît la décennie ""la plus dangereuse"" depuis la seconde guerre mondiale t.co/2lchs3d6ki t.co/o6te9ph5co",2022-10-27 15:27:55+00:00,661,57,185,381,38
Positive,0.429,1585655308822745089,0.14785823,0.4230778,0.42906398,"""balle perdue 2"": une bande-annonce musclée pour la suite du film d'action de netflix t.co/mbdee02ebw t.co/cvjocd9vhp",2022-10-27 15:31:00+00:00,10,1,1,8,0
Negative,0.807,1585656857988931584,0.8067304,0.15893759,0.034332033,"🔴 info bfmtv mort de justine: retrouvé en lisière d'une forêt, près du domicile du suspect, le corps de la victime a été formellement identifié t.co/nkjhlrjwcq t.co/2dbzyslji9",2022-10-27 15:37:09+00:00,57,14,16,27,0
Positive,0.498,1585657237460107264,0.29749644,0.20408718,0.4984164,"🐷 une porcherie géante de 26 étages inaugurée en chine surnommée ""l'hôtel de porcs"", la structure est capable d’accueillir 650.000 cochons, soit 25.000 bêtes par niveau 👇 t.co/0jakw5ix4e",2022-10-27 15:38:40+00:00,362,76,98,131,57
Negative,0.901,1585658041042616322,0.9012758,0.071685374,0.027038855,les incendies de retour en corse et dans le sud en raison des chaleurs inhabituelles pour la saison t.co/i5vjv3dhaa t.co/oiyl6ktmbh,2022-10-27 15:41:51+00:00,15,3,1,10,1
Neutral,0.674,1585658808092819456,0.22477894,0.67415124,0.10106988,🔴 le corps de justine a été formellement identifié par les enquêteurs t.co/ud9q0w09dz,2022-10-27 15:44:54+00:00,61,12,11,35,3
Neutral,0.646,1585659838306037760,0.014621802,0.6461825,0.33919573,les 4 tendances cadeaux pour noël 2022 nous sommes allés à la rencontre des fabricants et vendeurs de jouets 🎙️ @lakhouaessia t.co/259byfrwb7,2022-10-27 15:49:00+00:00,15,1,4,9,1
Neutral,0.75,1585660739632644099,0.17868061,0.7503317,0.07098769,place du marché (ex-toupargel) demande son placement en procédure de sauvegarde t.co/xpdjq4nozu t.co/iuzahg5ylx,2022-10-27 15:52:35+00:00,8,3,0,5,0
Negative,0.643,1585663258719035392,0.64346445,0.18520658,0.17132899,"ukraine: la patronne du fmi juge ""suffisantes"" les promesses d'aide des etats-unis et de l'ue pour 2023 t.co/cxzvu9xdbr t.co/fvdic7kdlq",2022-10-27 16:02:35+00:00,11,3,2,5,1
Negative,0.797,1585668673846624258,0.79712754,0.17117314,0.031699166,risques de coupure: le délestage électrique s'appliquera à toutes les zones géographiques par rotation t.co/gq4sylzdh6 t.co/omvvl9amj9,2022-10-27 16:24:06+00:00,61,11,25,21,4
Negative,0.89,1585669394889416705,0.88980305,0.08925738,0.020939471,"🔴 alerte info grève dans les centrales nucléaires: l'accord salarial à edf ""signé à l'unanimité"" t.co/hg9uxnzaok t.co/is3vwcxxh2",2022-10-27 16:26:58+00:00,45,9,4,32,0
Neutral,0.685,1585670250967797760,0.08676842,0.68468654,0.22854508,"🎧 ""tu veux que je te raconte l'histoire du “retour des faucons pèlerins” "" ▶️ le nouvel épisode du podcast ""les dents et dodo"" est dispo sur notre site et sur toutes les plateformes de streaming audio 🦷 🔊 t.co/3aphn9vi26 t.co/cpldpbhwgy",2022-10-27 16:30:22+00:00,7,0,0,7,0
Negative,0.864,1585673161483370499,0.8636131,0.113489375,0.022897523,🔴 meurtre de justine: le procureur s'exprime t.co/qqvghtixpd,2022-10-27 16:41:56+00:00,24,4,2,17,1
Negative,0.911,1585674027791687686,0.910854,0.070601806,0.01854415,"meurtre de justine: ""le mis en cause a reconnu avoir tué la victime"", affirme le procureur t.co/vwtkzbthsg",2022-10-27 16:45:23+00:00,45,8,11,23,3
Negative,0.873,1585674837908983815,0.8730987,0.094896525,0.03200488,"🔴 meurtre de justine: le procureur annonce l'ouverture d'une information judiciaire pour ""viol, séquestration et meurtre"" t.co/z6accu0lgr",2022-10-27 16:48:36+00:00,38,5,6,23,4
Negative,0.844,1585675399434047493,0.843754,0.1347133,0.021532636,"meurtre de justine: ""le mis en examen faisait l'objet d'une mesure de contrôle judiciaire"" dans une autre procédure, selon le procureur t.co/dsynacpdco",2022-10-27 16:50:50+00:00,44,7,12,25,0
Negative,0.939,1585675531130904578,0.93922293,0.04441207,0.01636514,"""bombe sale"" : poutine veut ""au plus vite"" une mission de l'aiea en ukraine t.co/ljk4xnzpnt t.co/j6rnfggmxt",2022-10-27 16:51:21+00:00,58,10,10,36,2
Negative,0.828,1585675650228277255,0.82765186,0.1336202,0.038727876,🔴 alerte info le suspect qui a avoué le meurtre de justine mis en examen et placé en détention provisoire t.co/kee9qhouqz t.co/4cb2y5tlxs,2022-10-27 16:51:50+00:00,174,33,51,84,6
Negative,0.887,1585676848129888269,0.8873063,0.09465988,0.01803377,"🔴 justine: le suspect ""mis en examen et placé en détention provisoire"" pour meurtre, séquestration et viol t.co/cgnumcnwkx",2022-10-27 16:56:35+00:00,43,5,12,23,3
Negative,0.928,1585677879630757904,0.9279691,0.051161043,0.020869844,"le maire de beynat ""totalement bouleversé"" par la mort de justine t.co/3lqr3qfsbm",2022-10-27 17:00:41+00:00,28,4,0,23,1
Negative,0.871,1585678102277066753,0.8712956,0.09097673,0.037727747,"meurtre de justine: le maire de beynat annonce l'ouverture d'une ""cellule d'urgence médico-psychologique"" pour la population t.co/ugcobfn7a4",2022-10-27 17:01:34+00:00,27,1,1,24,1
Negative,0.407,1585678593333526531,0.40685698,0.4011565,0.19198658,"jean-michel monteil, maire de beynat: lucas l. ""était quelqu'un qui ne posait pas de problème jusqu'à aujourd'hui"" t.co/aed0nivenh",2022-10-27 17:03:31+00:00,47,1,18,22,6
Negative,0.776,1585680702447681542,0.77602524,0.19136608,0.03260871,un avion dérouté vers paris à cause d'une alerte à la bombe via tiktok t.co/fg2dwohy8y t.co/h1dqkdzxmz,2022-10-27 17:11:54+00:00,29,7,2,20,0
Negative,0.919,1585683132790997006,0.919178,0.061044633,0.019777287,"🔴 meurtre de justine: pour l'avocat de lucas l., il faut que son client ""perçoive ce qui s'est passé et cela va nécessiter un long travail"" t.co/53bers4nws",2022-10-27 17:21:34+00:00,33,4,8,21,0
Negative,0.698,1585683623600062494,0.69777256,0.2598302,0.042397223,vidéomeurtre de justine: la conférence de presse du procureur de limoges en intégralité ➡t.co/pscjqotvor t.co/kfic4xolir,2022-10-27 17:23:31+00:00,5,0,0,5,0
Negative,0.739,1585684002010169345,0.73897755,0.2149526,0.046069846,vidéomeurtre de justine: le maire de beynat réagit ➡t.co/gwi8c2b7co t.co/kb6w8btslx,2022-10-27 17:25:01+00:00,8,0,1,7,0
Negative,0.791,1585685249832456195,0.7911889,0.17043285,0.038378138,"coups au niveau de la face, arme contondante: le point du procureur sur le meurtre de justine vayrac t.co/hj0xiyxrcl t.co/hptba51mh3",2022-10-27 17:29:58+00:00,21,2,4,13,2
Negative,0.866,1585686046037114888,0.8662155,0.10098622,0.03279834,"mort de justine vayrac: pour le maire de beynat, le suspect ""ne posait pas de problèmes"" t.co/abunjzsail t.co/lmzfq5ih7e",2022-10-27 17:33:08+00:00,59,7,20,25,7
Negative,0.821,1585688340283654164,0.82109946,0.128821,0.050079465,"entre ""colère"" et ""solennité"", la france insoumise hésite sur sa stratégie face à emmanuel macron t.co/jmpsrtocnm t.co/zl2sqavikf",2022-10-27 17:42:15+00:00,24,4,5,14,1
Negative,0.737,1585692460969230347,0.73651963,0.16399197,0.099488445,vladimir poutine critique emmanuel macron pour avoir rendu publics leurs échanges téléphonique t.co/midqswiywh t.co/clsi1iyzb4,2022-10-27 17:58:38+00:00,1725,187,318,1183,37
Negative,0.518,1585693136944234523,0.51823056,0.2960002,0.18576926,"🔴 la nasa détecte un ""impressionnant impact de météorite"" sur mars, suivez la conférence de presse en direct sur bfmtv t.co/9etopbfcch",2022-10-27 18:01:19+00:00,95,20,27,45,3
Negative,0.929,1585693785085837334,0.9291785,0.0445341,0.02628731,"agnès buzyn affirme que ne pas avoir géré la crise du covid est ""le plus grand regret"" de sa vie t.co/s1asquyja3 t.co/xkcqlxwaen",2022-10-27 18:03:53+00:00,103,9,48,36,10
Negative,0.939,1585695062620504160,0.93867624,0.046295453,0.015028292,"24h sur bfmtvle meurtre de justine, la colère de dahbia b. et la charge de poutine contre l’occident t.co/p5q7mv8ljm",2022-10-27 18:08:58+00:00,20,2,2,16,0
Neutral,0.5,1585697422134607873,0.34862566,0.49993455,0.15143982,🔴 alerte info la nasa annonce la découverte d'un cratère de météorite sur mars t.co/qwlphnfkjf t.co/yjeg4gifzx,2022-10-27 18:18:20+00:00,6496,609,989,4487,411
Positive,0.761,1585699378941071361,0.04703385,0.19153148,0.7614346,📸 la superbe photo d'un requin blanc sautant derrière un surfeur fait le tour du monde t.co/98zchfuzj9,2022-10-27 18:26:07+00:00,98,23,5,67,3
Negative,0.926,1585700434462769153,0.9256981,0.055545513,0.01875642,baisse des places d'hébergement d'urgence: le cri d'alarme de dix maires auprès d'élisabeth borne t.co/kc9ivtkyau t.co/wrjjxagtxq,2022-10-27 18:30:19+00:00,30,6,4,19,1
Negative,0.625,1585701237994962944,0.6250797,0.32152456,0.05339575,berlin examine le rachat d'une usine de semi-conducteurs par la chine t.co/nfi27pfyvc t.co/x78b4tjp3o,2022-10-27 18:33:30+00:00,37,6,11,18,2
Negative,0.866,1585702432805462016,0.86598057,0.09162452,0.04239499,"me jean-yves le borgne sur le meurtre de justine: ""l'aveu n'est pas la preuve d'une culpabilité, la justice va vérifier les choses"" t.co/fty7qxzxvo",2022-10-27 18:38:15+00:00,39,4,9,21,5
Positive,0.717,1585702871885963264,0.116141304,0.16647007,0.7173886,"🔴 le nouveau ""le titre à la une"" avec @celinekallmann 🎧 pourquoi les faits divers nous fascinent-ils autant  🔊 t.co/miyslns6pk t.co/2lqjb83jmd",2022-10-27 18:40:00+00:00,5,0,0,4,1
Negative,0.697,1585703046629232655,0.6968717,0.22257341,0.08055497,nouveau 49.3: le rn et lfi déposent chacun une autre motion de censure t.co/dbmuhu6zle t.co/9ryfnybbti,2022-10-27 18:40:41+00:00,61,6,15,38,2
Neutral,0.418,1585704620843827200,0.17635906,0.4183853,0.4052557,mars: la nasa découvre un important cratère de météorite t.co/w3kcxtp2ri,2022-10-27 18:46:57+00:00,277,40,65,159,13
Negative,0.835,1585707760183873549,0.83472544,0.10105258,0.0642219,"motion de censure: mélenchon appelle lr à cesser de jouer ""les roues de secours"" du gouvernement t.co/ox2i80khto t.co/glexobttr8",2022-10-27 18:59:25+00:00,419,56,59,297,7
Neutral,0.722,1585709407429660673,0.17477682,0.7224364,0.102786675,comment les médecins légistes réalisent-ils une autopsie 👉 les explications de caroline rambaud t.co/lm5c4bse2i,2022-10-27 19:05:58+00:00,22,2,6,14,0
Neutral,0.594,1585709794563956736,0.16094282,0.59384906,0.24520814,ue: accord final pour la fin des moteurs thermiques en 2035 t.co/d7bgi80sem t.co/4jcc2jkr5x,2022-10-27 19:07:30+00:00,183,14,86,76,7
Negative,0.877,1585711524760387591,0.87710345,0.108136855,0.014759758,meurtre de justine: lucas l. mis en examen et placé en détention provisoire t.co/4twax28s30,2022-10-27 19:14:23+00:00,86,21,11,49,5
Neutral,0.438,1585715773150040065,0.15699312,0.4383714,0.4046356,cette créatrice de mode célèbre les cicatrices lors d'un défilé en ouganda t.co/w0i9xvi33i t.co/p0pkm8ytp0,2022-10-27 19:31:16+00:00,43,7,4,29,3
Negative,0.903,1585721031028887554,0.9030093,0.08061072,0.016379857,"mort de justine vayrac: l'avocat du suspect prévoit ""un long travail"" et estime que son client doit ""réagir"" t.co/jmmlcoaxbm t.co/j9gfpf7r83",2022-10-27 19:52:09+00:00,15,0,4,11,0
Negative,0.838,1585721363960107010,0.8382387,0.10695901,0.054802164,"avec des ""dents de dragon"" et une tranchée, les mercenaires russes de wagner cherchent à freiner les tanks ukrainiens t.co/rzold8hhhi",2022-10-27 19:53:29+00:00,37,5,8,24,0
Positive,0.416,1585722072499724292,0.17458223,0.40922576,0.41619202,euromillions: il gagne un million d'euros à deux reprises en l'espace de deux ans t.co/d7btf6lr9y t.co/vebxjye19r,2022-10-27 19:56:18+00:00,65,8,15,34,8
Negative,0.903,1585722877097267200,0.90315384,0.0572832,0.039562885,l'épave d'un chalutier nazi coulé il y a 80 ans continue de polluer les écosystèmes marins t.co/tlcmyjcmnq t.co/r6fww9oep8,2022-10-27 19:59:29+00:00,39,5,10,21,3
Negative,0.668,1585724815956230150,0.66845196,0.24917923,0.08236879,"""armes biologiques"" en ukraine: la russie demande une enquête de l'onu sur l'implication de washington t.co/ighng1ajx4 t.co/yd9cwzobs3",2022-10-27 20:07:12+00:00,410,59,69,275,7
Negative,0.854,1585725082088923141,0.85427123,0.117104106,0.028624764,un loup abattu dans le doubs dans le cadre d'un tir de défense t.co/8a9p1isu0c t.co/peumjvvmvm,2022-10-27 20:08:15+00:00,56,4,25,23,4
Negative,0.725,1585727930432462853,0.72502005,0.25242642,0.0225534,meurtre de justine: ce que l'on sait du profil du suspect t.co/x9aqujsfjm,2022-10-27 20:19:34+00:00,39,5,7,22,5
Negative,0.682,1585728423976214528,0.68189484,0.17528531,0.14281978,lille: des étudiantes lancent une pétition pour dire stop à l'exhibitionnisme aux abords de la fac t.co/lsnb9kf6yt t.co/sjttjtsshb,2022-10-27 20:21:32+00:00,81,21,8,51,1
Negative,0.947,1585735281067581440,0.9467345,0.03913008,0.014135577,"""bombe sale"": l'aiea va mener ""une vérification indépendante"" cette semaine t.co/vfkosziqs8 t.co/oan43pmqqw",2022-10-27 20:48:47+00:00,21,5,0,16,0
Negative,0.899,1585736063343001600,0.8985115,0.079230666,0.022257684,île-de-france: un cas de rage canine détecté dans un refuge d'évry-courcouronnes t.co/irix6jj8ur t.co/bjtdhr0wfe,2022-10-27 20:51:53+00:00,27,7,6,13,1
Negative,0.66,1585737301161906179,0.660311,0.25168788,0.08800114,"hausse des nouveaux cas de tuberculose dans le monde, une première en plus de 20 ans t.co/go9wlbuiob t.co/lfq1odcszj",2022-10-27 20:56:48+00:00,36,7,12,15,2
Positive,0.563,1585745404867579905,0.07440985,0.36271295,0.5628773,santé: le gouvernement donne le top départ de la négociation entre médecins et sécu t.co/0yac7lnr15 t.co/tey3ykj9t8,2022-10-27 21:29:00+00:00,12,2,2,8,0
Negative,0.671,1585750064642854913,0.67074734,0.1711228,0.1581298,vladimir poutine critique emmanuel macron pour avoir rendu publics leurs échanges téléphoniques t.co/gbnzg2yzbs,2022-10-27 21:47:31+00:00,2045,453,270,1249,73
Negative,0.479,1585752073215381504,0.47869253,0.3615325,0.15977494,l'imam hassan iquioussen autorisé à sortir de prison par la justice belge mais placé sous surveillance électronique t.co/bowslmelwp,2022-10-27 21:55:30+00:00,45,7,20,16,2
Negative,0.842,1585757652910592001,0.8416063,0.11395984,0.044433825,"guerre en ukraine: moscou accuse kiev de s'être retiré des pourparlers ""sur ordre"" des états-unis t.co/d998nu1g1o t.co/hcutbqdlrz",2022-10-27 22:17:41+00:00,46,10,8,28,0
Negative,0.928,1585759428288032768,0.92848957,0.048259377,0.023250995,"washington prévient que la russie s'expose à ""une grande colère"" si elle met fin à l'accord sur les céréales ukrainiennes t.co/h72zrioyke t.co/0t2xvatuvv",2022-10-27 22:24:44+00:00,102,21,35,44,2
Positive,0.601,1585763825286057984,0.040635236,0.35877493,0.6005899,"""civilisation édition ultime"": le nouvel album d'orelsan disponible avec des titres inédits t.co/x3anzx80ew t.co/ol03jsdzwf",2022-10-27 22:42:12+00:00,56,10,4,40,2
